         3472141 function calls (3350888 primitive calls) in 10.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_kde.py:40(gaussian_kde)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/hubconf.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/ticker.py:1957(MaxNLocator)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2884(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/decoder.py:284(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/urllib/parse.py:113(_coerce_args)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_managers.py:32(ToolManager)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/ops/dispatch.py:1(<module>)
       29    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:665(<listcomp>)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:525(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_config/config.py:228(__getattr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/config.py:376(resolve)
        1    0.000    0.000    0.000    0.000 {method 'add_index_reference' of 'pandas._libs.internals.BlockValuesRefs' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:978(addgroup)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.to_object_array}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/dviread.py:1034(_LuatexKpsewhich)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:6699(unicode_set)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/pytables.py:95(BinOp)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/excel/_odfreader.py:28(ODFReader)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/_util.py:5(is_path)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3606(__str__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_matfuncs.py:336(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/mpl_toolkits/mplot3d/axis3d.py:588(XAxis)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/_csc.py:16(csc_matrix)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/encodings/__init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/pyplot.py:295(backend_mod)
       16    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/sql.py:842(SQLTable)
       35    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:738(is_related)
       54    0.000    0.000    0.000    0.000 /usr/lib/python3.8/email/feedparser.py:125(__iter__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/axes/_secondary_axes.py:11(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/jaraco/text/__init__.py:37(FoldedCase)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_interpolate.py:385(interp1d)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/interpolate/_bsplines.py:68(BSpline)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/psutil/_common.py:597(outer)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/sas/sasreader.py:33(ReaderBase)
        2    0.000    0.000    0.000    0.000 {built-in method torch._C._is_tracing}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_finite_differences.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:381(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:701(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:342(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/_core/scales.py:55(Scale)
        1    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/segment/general.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/mpl_toolkits/mplot3d/axis3d.py:596(YAxis)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/mpl_toolkits/mplot3d/art3d.py:812(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/transforms.py:2450(CompositeAffine2D)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:3796(parseImpl)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_zeros_py.py:1042(TOMS748Solver)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_shgo_lib/triangulation.py:5(Complex)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/flags.py:6(Flags)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/http/client.py:929(close)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/groupby/categorical.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/TiffImagePlugin.py:138(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/transforms.py:2337(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/PngImagePlugin.py:723(PngImageFile)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/seaborn/axisgrid.py:1172(PairGrid)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/api/indexers/__init__.py:1(<module>)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:506(_select_from)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1480(NullProvider)
        1    0.000    0.000    0.000    0.000 {built-in method torch.clear_autocast_cache}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/gbq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_afm.py:358(AFM)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/configparser.py:1237(SectionProxy)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/projections/polar.py:747(_WedgeBbox)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/transforms.py:2177(BlendedGenericTransform)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/series.py:788(__len__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/psutil/_pslinux.py:770(Connections)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1193(ResourceManager)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/projections/polar.py:497(_ThetaShift)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/formats/info.py:716(TableBuilderAbstract)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:1729(_register)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/ast.py:68(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/formats/info.py:772(DataFrameTableBuilder)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/textwrap.py:115(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_lbfgsb_py.py:401(LbfgsInvHessProduct)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/spatial/_procrustes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_nonlin.py:803(BroydenFirst)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/base.py:181(SelectionMixin)
       12    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/extension.py:113(inherit_names)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/platformdirs/unix.py:18(Unix)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/cycler.py:104(Cycler)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/PngImagePlugin.py:134(__getattr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:248(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:559(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/formats/info.py:934(DataFrameTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_multivariate.py:287(multivariate_normal_gen)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/JpegImagePlugin.py:346(JpegImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/socket.py:518(type)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/io/common.py:96(IOHandles)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/accessor.py:19(DirNamesMixin)
       27    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pyparsing.py:636(__contains__)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_pylab_helpers.py:9(Gcf)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/tseries/api.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_differentialevolution.py:1567(_ConstraintWrapper)
        1    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/mathtext.py:93(MathtextBackendAgg)
       24    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/dviread.py:188(_dispatch)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_multivariate.py:1742(wishart_gen)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:1565(_shadowed_dict)
       22    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/decorator.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:2751(FigureManagerBase)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:1065(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/mpl_toolkits/mplot3d/axis3d.py:604(ZAxis)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:932(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/handlers.py:692(SysLogHandler)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/expr.py:753(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_isolve/tfqmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/transforms.py:1271(Transform)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_ode.py:775(IntegratorBase)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/string_.py:68(StringDtype)
        2    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/generic.py:11889(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_mathtext.py:1652(ParserState)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_qmc.py:1301(Sobol)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/engines.py:47(AbstractEngine)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/_pylab_helpers.py:77(destroy_all)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/tz/tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_covariance.py:463(CovViaPrecision)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/os.py:812(fsdecode)
        8    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/dateutil/relativedelta.py:13(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/series.py:723(_values)
        4    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/_config/config.py:796(is_type_factory)
        1    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/linalg/_procrustes.py:1(<module>)
        5    0.000    0.000    0.000    0.000 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/models/common.py:726(<genexpr>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1675(getEffectiveLevel)
       10    0.000    0.000    0.000    0.000 /home/pi/.local/lib/python3.8/site-packages/PIL/Image.py:539(size)
