,Unnamed: 0,Frameworks,latency,thread,Load
1486,1486,ONNX,0.0814811490004103,Four Cores,No Load
1487,1487,ONNX,0.0818606650000219,Four Cores,No Load
1488,1488,ONNX,0.0815823699999782,Four Cores,No Load
1489,1489,ONNX,0.0819114040000386,Four Cores,No Load
1490,1490,ONNX,0.0817140530002689,Four Cores,No Load
1491,1491,ONNX,0.0820996239999658,Four Cores,No Load
1492,1492,ONNX,0.0817497009998078,Four Cores,No Load
1493,1493,ONNX,0.0820076249997328,Four Cores,No Load
1494,1494,ONNX,0.0819332920000306,Four Cores,No Load
1495,1495,ONNX,0.0817334049997953,Four Cores,No Load
1496,1496,ONNX,0.0818852930001412,Four Cores,No Load
1248,1248,ONNX,0.0825685800000428,Four Cores,No Load
1470,1470,ONNX,0.0814758350002193,Four Cores,No Load
1469,1469,ONNX,0.0817422620002616,Four Cores,No Load
1468,1468,ONNX,0.0816985579999709,Four Cores,No Load
1467,1467,ONNX,0.0816611139998713,Four Cores,No Load
1439,1439,ONNX,0.0817606000000523,Four Cores,No Load
1440,1440,ONNX,0.0814767689998916,Four Cores,No Load
1441,1441,ONNX,0.0819762269998136,Four Cores,No Load
1442,1442,ONNX,0.081457397000122,Four Cores,No Load
1443,1443,ONNX,0.0818973939999523,Four Cores,No Load
1444,1444,ONNX,0.0815959139999904,Four Cores,No Load
1445,1445,ONNX,0.0823126320001392,Four Cores,No Load
1446,1446,ONNX,0.0817206729998361,Four Cores,No Load
1447,1447,ONNX,0.0820602629996756,Four Cores,No Load
1448,1448,ONNX,0.0816970250002668,Four Cores,No Load
1449,1449,ONNX,0.0819575969999277,Four Cores,No Load
1450,1450,ONNX,0.0816322470000159,Four Cores,No Load
1451,1451,ONNX,0.0819561329999487,Four Cores,No Load
1375,1375,ONNX,0.0816997970000557,Four Cores,No Load
1452,1452,ONNX,0.0815666529997543,Four Cores,No Load
1454,1454,ONNX,0.0819798729999092,Four Cores,No Load
1455,1455,ONNX,0.0816678930000307,Four Cores,No Load
1456,1456,ONNX,0.0814050799999677,Four Cores,No Load
1457,1457,ONNX,0.0817105969999829,Four Cores,No Load
1458,1458,ONNX,0.0814211350002551,Four Cores,No Load
1459,1459,ONNX,0.0822525010003119,Four Cores,No Load
1460,1460,ONNX,0.0818179839998265,Four Cores,No Load
1461,1461,ONNX,0.0818617050003922,Four Cores,No Load
1462,1462,ONNX,0.0816247439997823,Four Cores,No Load
1463,1463,ONNX,0.0818147420000059,Four Cores,No Load
1464,1464,ONNX,0.0818907789998775,Four Cores,No Load
1465,1465,ONNX,0.0817407989998173,Four Cores,No Load
1466,1466,ONNX,0.0817023539998444,Four Cores,No Load
1453,1453,ONNX,0.0817996340001627,Four Cores,No Load
1374,1374,ONNX,0.0815033539997784,Four Cores,No Load
1434,1434,ONNX,0.0816394160001436,Four Cores,No Load
1372,1372,ONNX,0.0815962820001914,Four Cores,No Load
1283,1283,ONNX,0.0829102369998509,Four Cores,No Load
1284,1284,ONNX,0.0827659589999711,Four Cores,No Load
1285,1285,ONNX,0.0824736649997248,Four Cores,No Load
1286,1286,ONNX,0.0824983310003517,Four Cores,No Load
1287,1287,ONNX,0.08283553199999,Four Cores,No Load
1288,1288,ONNX,0.0823340520000783,Four Cores,No Load
1289,1289,ONNX,0.0828249199998936,Four Cores,No Load
1290,1290,ONNX,0.0826692919999914,Four Cores,No Load
1291,1291,ONNX,0.0827520130001175,Four Cores,No Load
1292,1292,ONNX,0.0825893849996646,Four Cores,No Load
1293,1293,ONNX,0.0826940510000895,Four Cores,No Load
1294,1294,ONNX,0.0825810879996424,Four Cores,No Load
1295,1295,ONNX,0.0826128099997731,Four Cores,No Load
1296,1296,ONNX,0.0823350149998987,Four Cores,No Load
1297,1297,ONNX,0.0827395669998622,Four Cores,No Load
1298,1298,ONNX,0.0825550489998931,Four Cores,No Load
1299,1299,ONNX,0.0832485079999969,Four Cores,No Load
1300,1300,ONNX,0.0825667160002012,Four Cores,No Load
1301,1301,ONNX,0.0828598620000775,Four Cores,No Load
1302,1302,ONNX,0.0824788640002225,Four Cores,No Load
1303,1303,ONNX,0.0827862149999418,Four Cores,No Load
1304,1304,ONNX,0.0826654379998217,Four Cores,No Load
1305,1305,ONNX,0.0825410490001559,Four Cores,No Load
1306,1306,ONNX,0.0821080880000408,Four Cores,No Load
1307,1307,ONNX,0.0835100419999435,Four Cores,No Load
1308,1308,ONNX,0.0825679730000956,Four Cores,No Load
1309,1309,ONNX,0.0818455690000519,Four Cores,No Load
1281,1281,ONNX,0.0826441459998932,Four Cores,No Load
1280,1280,ONNX,0.0824397389997102,Four Cores,No Load
1279,1279,ONNX,0.0827258300000721,Four Cores,No Load
1278,1278,ONNX,0.0825255909999214,Four Cores,No Load
1373,1373,ONNX,0.0817905389999396,Four Cores,No Load
1251,1251,ONNX,0.0827821879997827,Four Cores,No Load
1252,1252,ONNX,0.0826100040003439,Four Cores,No Load
1253,1253,ONNX,0.0828309280000212,Four Cores,No Load
1254,1254,ONNX,0.082606670000132,Four Cores,No Load
1255,1255,ONNX,0.0825603369999044,Four Cores,No Load
1256,1256,ONNX,0.0824028560000442,Four Cores,No Load
1257,1257,ONNX,0.082931964999716,Four Cores,No Load
1258,1258,ONNX,0.0827844659997936,Four Cores,No Load
1259,1259,ONNX,0.0827668530000664,Four Cores,No Load
1260,1260,ONNX,0.0825954080000883,Four Cores,No Load
1261,1261,ONNX,0.0828459069998643,Four Cores,No Load
1262,1262,ONNX,0.0833623670000633,Four Cores,No Load
1310,1310,ONNX,0.0825893430001087,Four Cores,No Load
1263,1263,ONNX,0.0828354450000006,Four Cores,No Load
1265,1265,ONNX,0.0826963529998465,Four Cores,No Load
1266,1266,ONNX,0.0824150580001514,Four Cores,No Load
1267,1267,ONNX,0.0827051310002389,Four Cores,No Load
1268,1268,ONNX,0.0825621859999046,Four Cores,No Load
1269,1269,ONNX,0.0827206289995956,Four Cores,No Load
1270,1270,ONNX,0.0825423520000185,Four Cores,No Load
1271,1271,ONNX,0.082688183999835,Four Cores,No Load
1272,1272,ONNX,0.0831356439998671,Four Cores,No Load
1273,1273,ONNX,0.0827129059998696,Four Cores,No Load
1274,1274,ONNX,0.0827165549999335,Four Cores,No Load
1275,1275,ONNX,0.0827285539999138,Four Cores,No Load
1276,1276,ONNX,0.0828930540001238,Four Cores,No Load
1277,1277,ONNX,0.0826327770000716,Four Cores,No Load
1264,1264,ONNX,0.0826246679998803,Four Cores,No Load
1311,1311,ONNX,0.0823814000000311,Four Cores,No Load
1282,1282,ONNX,0.0826292749998174,Four Cores,No Load
1250,1250,ONNX,0.0823063019997789,Four Cores,No Load
1344,1344,ONNX,0.0816034169997692,Four Cores,No Load
1345,1345,ONNX,0.0818222099997001,Four Cores,No Load
1346,1346,ONNX,0.0815402120001635,Four Cores,No Load
1347,1347,ONNX,0.0818935800002691,Four Cores,No Load
1348,1348,ONNX,0.0817146179997507,Four Cores,No Load
1349,1349,ONNX,0.0820604310001726,Four Cores,No Load
1350,1350,ONNX,0.0814686380003877,Four Cores,No Load
1351,1351,ONNX,0.08195763599997,Four Cores,No Load
1352,1352,ONNX,0.0815635270000711,Four Cores,No Load
1353,1353,ONNX,0.0820176170000195,Four Cores,No Load
1354,1354,ONNX,0.0815331180001521,Four Cores,No Load
1355,1355,ONNX,0.0820585769997706,Four Cores,No Load
1356,1356,ONNX,0.0815402839998569,Four Cores,No Load
1343,1343,ONNX,0.0820165439999982,Four Cores,No Load
1357,1357,ONNX,0.0820274469997457,Four Cores,No Load
1359,1359,ONNX,0.0819992989995626,Four Cores,No Load
1360,1360,ONNX,0.0818262080001659,Four Cores,No Load
1361,1361,ONNX,0.0817643750001479,Four Cores,No Load
1362,1362,ONNX,0.0819625590002033,Four Cores,No Load
1363,1363,ONNX,0.0818360049997863,Four Cores,No Load
1364,1364,ONNX,0.0815276530001938,Four Cores,No Load
1365,1365,ONNX,0.0819037609999213,Four Cores,No Load
1366,1366,ONNX,0.0816472619999331,Four Cores,No Load
1367,1367,ONNX,0.0820930009999756,Four Cores,No Load
1368,1368,ONNX,0.0817534479997448,Four Cores,No Load
1369,1369,ONNX,0.0816938739999386,Four Cores,No Load
1370,1370,ONNX,0.0817208180001216,Four Cores,No Load
1312,1312,ONNX,0.0816431639996153,Four Cores,No Load
1358,1358,ONNX,0.0817071709998344,Four Cores,No Load
1342,1342,ONNX,0.081852452000021,Four Cores,No Load
1371,1371,ONNX,0.0828983100000186,Four Cores,No Load
1340,1340,ONNX,0.0816558800001985,Four Cores,No Load
1341,1341,ONNX,0.0819116749999011,Four Cores,No Load
1314,1314,ONNX,0.0815201270002035,Four Cores,No Load
1315,1315,ONNX,0.0816480520002187,Four Cores,No Load
1316,1316,ONNX,0.0819961590000275,Four Cores,No Load
1317,1317,ONNX,0.0816328099999736,Four Cores,No Load
1318,1318,ONNX,0.0815783470002315,Four Cores,No Load
1319,1319,ONNX,0.0818925120001949,Four Cores,No Load
1320,1320,ONNX,0.0815958279999904,Four Cores,No Load
1321,1321,ONNX,0.0818209569997634,Four Cores,No Load
1322,1322,ONNX,0.0816670499998508,Four Cores,No Load
1323,1323,ONNX,0.0814960880002217,Four Cores,No Load
1324,1324,ONNX,0.0817907529999502,Four Cores,No Load
1325,1325,ONNX,0.0818038089996662,Four Cores,No Load
1326,1326,ONNX,0.0817152889999306,Four Cores,No Load
1313,1313,ONNX,0.0817738659998212,Four Cores,No Load
1328,1328,ONNX,0.0817126219999409,Four Cores,No Load
1327,1327,ONNX,0.0819645830001718,Four Cores,No Load
1339,1339,ONNX,0.0818164339998475,Four Cores,No Load
1338,1338,ONNX,0.0817178789998251,Four Cores,No Load
1337,1337,ONNX,0.0819226190001245,Four Cores,No Load
1335,1335,ONNX,0.0819457490001696,Four Cores,No Load
1336,1336,ONNX,0.0821461730001829,Four Cores,No Load
1333,1333,ONNX,0.0822692480001023,Four Cores,No Load
1332,1332,ONNX,0.0816251779997401,Four Cores,No Load
1331,1331,ONNX,0.0819191579998914,Four Cores,No Load
1330,1330,ONNX,0.0816505110001344,Four Cores,No Load
1329,1329,ONNX,0.0818093439997937,Four Cores,No Load
1334,1334,ONNX,0.0816601589999663,Four Cores,No Load
2664,2664,ONNX,0.0847921860000724,Three Cores,No Load
2667,2667,ONNX,0.0844983480000109,Three Cores,No Load
2666,2666,ONNX,0.0845179420000477,Three Cores,No Load
2665,2665,ONNX,0.0848746320000373,Three Cores,No Load
2663,2663,ONNX,0.0843249770000511,Three Cores,No Load
2657,2657,ONNX,0.0843262370000275,Three Cores,No Load
2661,2661,ONNX,0.0849880230000508,Three Cores,No Load
2660,2660,ONNX,0.0847739820000015,Three Cores,No Load
2659,2659,ONNX,0.0848945400000502,Three Cores,No Load
2658,2658,ONNX,0.084544052999945,Three Cores,No Load
2683,2683,ONNX,0.0846742190000213,Three Cores,No Load
2662,2662,ONNX,0.0849152810000077,Three Cores,No Load
2668,2668,ONNX,0.0847147399999812,Three Cores,No Load
2675,2675,ONNX,0.0847013320000087,Three Cores,No Load
2670,2670,ONNX,0.0845551819999173,Three Cores,No Load
2671,2671,ONNX,0.0845722569999907,Three Cores,No Load
2672,2672,ONNX,0.0847341840000126,Three Cores,No Load
2673,2673,ONNX,0.0846187940001073,Three Cores,No Load
2674,2674,ONNX,0.0860327020000113,Three Cores,No Load
2676,2676,ONNX,0.0847114230000443,Three Cores,No Load
2677,2677,ONNX,0.0848347590000457,Three Cores,No Load
2678,2678,ONNX,0.0848362770000221,Three Cores,No Load
2679,2679,ONNX,0.0848212020000573,Three Cores,No Load
2680,2680,ONNX,0.0847920170000406,Three Cores,No Load
2681,2681,ONNX,0.0846428109999806,Three Cores,No Load
2682,2682,ONNX,0.0845389209999893,Three Cores,No Load
2656,2656,ONNX,0.0846996309999212,Three Cores,No Load
2669,2669,ONNX,0.0846327020000217,Three Cores,No Load
2655,2655,ONNX,0.0845256840000274,Three Cores,No Load
2641,2641,ONNX,0.0850185640000518,Three Cores,No Load
2653,2653,ONNX,0.0845228509999742,Three Cores,No Load
2684,2684,ONNX,0.0847912399999586,Three Cores,No Load
2626,2626,ONNX,0.0857493170000225,Three Cores,No Load
2627,2627,ONNX,0.0845273549999774,Three Cores,No Load
2628,2628,ONNX,0.0845941339999853,Three Cores,No Load
2629,2629,ONNX,0.0848872480000864,Three Cores,No Load
2630,2630,ONNX,0.084759876000021,Three Cores,No Load
2631,2631,ONNX,0.0847292830000014,Three Cores,No Load
2632,2632,ONNX,0.084491408999952,Three Cores,No Load
2633,2633,ONNX,0.0847006520000377,Three Cores,No Load
2634,2634,ONNX,0.084865321000052,Three Cores,No Load
2635,2635,ONNX,0.0848769709999714,Three Cores,No Load
2636,2636,ONNX,0.0846085219999395,Three Cores,No Load
2637,2637,ONNX,0.0847702089999984,Three Cores,No Load
2638,2638,ONNX,0.0844879830000309,Three Cores,No Load
2639,2639,ONNX,0.0844110360000058,Three Cores,No Load
2640,2640,ONNX,0.0847529669999858,Three Cores,No Load
2642,2642,ONNX,0.0848420609999038,Three Cores,No Load
2643,2643,ONNX,0.0850719719999233,Three Cores,No Load
2644,2644,ONNX,0.0847990229999595,Three Cores,No Load
2645,2645,ONNX,0.0850158590000091,Three Cores,No Load
2646,2646,ONNX,0.0846239090000153,Three Cores,No Load
2647,2647,ONNX,0.084649464999984,Three Cores,No Load
2648,2648,ONNX,0.0847286690000146,Three Cores,No Load
2649,2649,ONNX,0.0847206689999211,Three Cores,No Load
2650,2650,ONNX,0.0842368659999692,Three Cores,No Load
2651,2651,ONNX,0.0846151119999376,Three Cores,No Load
2652,2652,ONNX,0.0847234459999981,Three Cores,No Load
2654,2654,ONNX,0.0843083480000359,Three Cores,No Load
2685,2685,ONNX,0.0846684409999625,Three Cores,No Load
2746,2746,ONNX,0.0846990979999873,Three Cores,No Load
2687,2687,ONNX,0.0844963079999843,Three Cores,No Load
2720,2720,ONNX,0.0848022519999176,Three Cores,No Load
2721,2721,ONNX,0.0846734720000768,Three Cores,No Load
2722,2722,ONNX,0.0847157320000633,Three Cores,No Load
2723,2723,ONNX,0.0844287639999947,Three Cores,No Load
2724,2724,ONNX,0.0847500840000066,Three Cores,No Load
2725,2725,ONNX,0.0847485279999773,Three Cores,No Load
2726,2726,ONNX,0.0848380850000012,Three Cores,No Load
2727,2727,ONNX,0.0842664280000917,Three Cores,No Load
2728,2728,ONNX,0.0845086350000201,Three Cores,No Load
2729,2729,ONNX,0.0847544719999859,Three Cores,No Load
2730,2730,ONNX,0.0847631950000504,Three Cores,No Load
2731,2731,ONNX,0.0846876379999912,Three Cores,No Load
2732,2732,ONNX,0.0845308570000042,Three Cores,No Load
2733,2733,ONNX,0.0845614680000608,Three Cores,No Load
2734,2734,ONNX,0.0849376209999945,Three Cores,No Load
2735,2735,ONNX,0.0849038060000566,Three Cores,No Load
2736,2736,ONNX,0.0846443960000442,Three Cores,No Load
2737,2737,ONNX,0.0845913949999612,Three Cores,No Load
2738,2738,ONNX,0.0845794129999149,Three Cores,No Load
2739,2739,ONNX,0.0846300619999738,Three Cores,No Load
2740,2740,ONNX,0.0848419540000122,Three Cores,No Load
2741,2741,ONNX,0.084602061000055,Three Cores,No Load
2742,2742,ONNX,0.0848048779999999,Three Cores,No Load
2743,2743,ONNX,0.0844407799999089,Three Cores,No Load
2744,2744,ONNX,0.0845863010000584,Three Cores,No Load
2745,2745,ONNX,0.0846361719999322,Three Cores,No Load
2625,2625,ONNX,0.0847889699999768,Three Cores,No Load
2719,2719,ONNX,0.0848695309999811,Three Cores,No Load
2718,2718,ONNX,0.0850480889999971,Three Cores,No Load
2717,2717,ONNX,0.0844584139999824,Three Cores,No Load
2716,2716,ONNX,0.0846846209999512,Three Cores,No Load
2688,2688,ONNX,0.0847808860000896,Three Cores,No Load
2689,2689,ONNX,0.0847822010000527,Three Cores,No Load
2690,2690,ONNX,0.084860461000062,Three Cores,No Load
2691,2691,ONNX,0.0846583469999586,Three Cores,No Load
2692,2692,ONNX,0.0845462899999347,Three Cores,No Load
2693,2693,ONNX,0.0848813679999693,Three Cores,No Load
2694,2694,ONNX,0.0852854669999487,Three Cores,No Load
2695,2695,ONNX,0.0847929949999297,Three Cores,No Load
2696,2696,ONNX,0.0845889559999477,Three Cores,No Load
2697,2697,ONNX,0.0847705510000196,Three Cores,No Load
2698,2698,ONNX,0.0846301409999341,Three Cores,No Load
2699,2699,ONNX,0.0847384019999708,Three Cores,No Load
2700,2700,ONNX,0.08474534700008,Three Cores,No Load
2686,2686,ONNX,0.0844270850000157,Three Cores,No Load
2701,2701,ONNX,0.0846027519999097,Three Cores,No Load
2703,2703,ONNX,0.0847264020000011,Three Cores,No Load
2704,2704,ONNX,0.0847075120000226,Three Cores,No Load
2705,2705,ONNX,0.0847072710000702,Three Cores,No Load
2706,2706,ONNX,0.0846259549999786,Three Cores,No Load
2707,2707,ONNX,0.0845771770000283,Three Cores,No Load
2708,2708,ONNX,0.0846956230000159,Three Cores,No Load
2709,2709,ONNX,0.0849018479999585,Three Cores,No Load
2710,2710,ONNX,0.0845284719999881,Three Cores,No Load
2711,2711,ONNX,0.0846739929999103,Three Cores,No Load
2712,2712,ONNX,0.0846616029999722,Three Cores,No Load
2713,2713,ONNX,0.0846891589999359,Three Cores,No Load
2714,2714,ONNX,0.0850104219999821,Three Cores,No Load
2715,2715,ONNX,0.084378321000031,Three Cores,No Load
2702,2702,ONNX,0.0846247150000181,Three Cores,No Load
2624,2624,ONNX,0.0848706009999205,Three Cores,No Load
2500,2500,ONNX,0.0845082470000306,Three Cores,No Load
2622,2622,ONNX,0.0849239719999559,Three Cores,No Load
2532,2532,ONNX,0.0845641490000161,Three Cores,No Load
2533,2533,ONNX,0.0848525799999606,Three Cores,No Load
2534,2534,ONNX,0.0846459289999757,Three Cores,No Load
2535,2535,ONNX,0.0841618109999444,Three Cores,No Load
2536,2536,ONNX,0.0851156929999206,Three Cores,No Load
2537,2537,ONNX,0.0848851519999698,Three Cores,No Load
2538,2538,ONNX,0.0846540200000163,Three Cores,No Load
2539,2539,ONNX,0.0848409490000676,Three Cores,No Load
2540,2540,ONNX,0.0847284649998982,Three Cores,No Load
2541,2541,ONNX,0.084713001999944,Three Cores,No Load
2542,2542,ONNX,0.084804614999939,Three Cores,No Load
2543,2543,ONNX,0.0849629859999367,Three Cores,No Load
2544,2544,ONNX,0.0851672680000774,Three Cores,No Load
2545,2545,ONNX,0.0848113900000271,Three Cores,No Load
2546,2546,ONNX,0.08441127399999,Three Cores,No Load
2547,2547,ONNX,0.0846917220000023,Three Cores,No Load
2548,2548,ONNX,0.0849720960000013,Three Cores,No Load
2549,2549,ONNX,0.0847892790000059,Three Cores,No Load
2550,2550,ONNX,0.084659203000001,Three Cores,No Load
2551,2551,ONNX,0.0846765370000639,Three Cores,No Load
2552,2552,ONNX,0.0847836130000132,Three Cores,No Load
2553,2553,ONNX,0.0843764769999779,Three Cores,No Load
2554,2554,ONNX,0.0843936249999615,Three Cores,No Load
2555,2555,ONNX,0.084913111999981,Three Cores,No Load
2556,2556,ONNX,0.0847544810000044,Three Cores,No Load
2557,2557,ONNX,0.0846372199999905,Three Cores,No Load
2558,2558,ONNX,0.08457651599997,Three Cores,No Load
2531,2531,ONNX,0.0847423920000665,Three Cores,No Load
2530,2530,ONNX,0.0872256879999895,Three Cores,No Load
2529,2529,ONNX,0.084244496999986,Three Cores,No Load
2528,2528,ONNX,0.0847473740000168,Three Cores,No Load
2747,2747,ONNX,0.0840427189999672,Three Cores,No Load
2501,2501,ONNX,0.0845031349999771,Three Cores,No Load
2502,2502,ONNX,0.084771028000091,Three Cores,No Load
2503,2503,ONNX,0.0847458609999876,Three Cores,No Load
2504,2504,ONNX,0.0845147830000314,Three Cores,No Load
2505,2505,ONNX,0.0848911040000075,Three Cores,No Load
2506,2506,ONNX,0.0844599129999323,Three Cores,No Load
2507,2507,ONNX,0.0845083020000174,Three Cores,No Load
2508,2508,ONNX,0.0847864150000532,Three Cores,No Load
2509,2509,ONNX,0.0848683049999863,Three Cores,No Load
2510,2510,ONNX,0.084575319999999,Three Cores,No Load
2511,2511,ONNX,0.0849439539999821,Three Cores,No Load
2512,2512,ONNX,0.0847136549999731,Three Cores,No Load
2559,2559,ONNX,0.0846315710000453,Three Cores,No Load
2513,2513,ONNX,0.0846595619999561,Three Cores,No Load
2515,2515,ONNX,0.0849245100000644,Three Cores,No Load
2516,2516,ONNX,0.0842401859999881,Three Cores,No Load
2517,2517,ONNX,0.0847228760000007,Three Cores,No Load
2518,2518,ONNX,0.0848525079999262,Three Cores,No Load
2519,2519,ONNX,0.0842810729999428,Three Cores,No Load
2520,2520,ONNX,0.0847045609999668,Three Cores,No Load
2521,2521,ONNX,0.084883414999922,Three Cores,No Load
2522,2522,ONNX,0.0843137959999467,Three Cores,No Load
2523,2523,ONNX,0.0844783170000482,Three Cores,No Load
2524,2524,ONNX,0.0846752829999104,Three Cores,No Load
2525,2525,ONNX,0.084717597000008,Three Cores,No Load
2526,2526,ONNX,0.0846768930000507,Three Cores,No Load
2527,2527,ONNX,0.0849424519999502,Three Cores,No Load
2514,2514,ONNX,0.0844845029999987,Three Cores,No Load
2623,2623,ONNX,0.0846800609999718,Three Cores,No Load
2560,2560,ONNX,0.0847057199999881,Three Cores,No Load
2562,2562,ONNX,0.0847445550000429,Three Cores,No Load
2595,2595,ONNX,0.0848439569999754,Three Cores,No Load
2596,2596,ONNX,0.0848998840000376,Three Cores,No Load
2597,2597,ONNX,0.0844664510000257,Three Cores,No Load
2598,2598,ONNX,0.0845877129999053,Three Cores,No Load
2599,2599,ONNX,0.0849172539999472,Three Cores,No Load
2600,2600,ONNX,0.0846436020000283,Three Cores,No Load
2601,2601,ONNX,0.0845003029999134,Three Cores,No Load
2602,2602,ONNX,0.0848008440000285,Three Cores,No Load
2603,2603,ONNX,0.0846951019999551,Three Cores,No Load
2604,2604,ONNX,0.084729454000012,Three Cores,No Load
2605,2605,ONNX,0.0846011370000496,Three Cores,No Load
2606,2606,ONNX,0.0847904549999611,Three Cores,No Load
2607,2607,ONNX,0.0846108420000746,Three Cores,No Load
2608,2608,ONNX,0.0848787710000351,Three Cores,No Load
2609,2609,ONNX,0.0848526409999976,Three Cores,No Load
2610,2610,ONNX,0.0846400630000516,Three Cores,No Load
2611,2611,ONNX,0.0848358980000512,Three Cores,No Load
2612,2612,ONNX,0.084823842999981,Three Cores,No Load
2613,2613,ONNX,0.0845229679999874,Three Cores,No Load
2614,2614,ONNX,0.0847416929999553,Three Cores,No Load
2615,2615,ONNX,0.085011455999961,Three Cores,No Load
